iteration,score
23755,5758.640449438202
23756,5758.640449438202
23757,5758.640449438202
23758,5758.640449438202
23759,5758.640449438202
23760,5758.640449438202
23761,5758.640449438202
23762,5758.640449438202
23763,5758.640449438202
23764,5758.640449438202
23765,5758.640449438202
23766,5758.640449438202
23767,5758.640449438202
23768,5758.640449438202
23769,5758.640449438202
23770,5758.640449438202
23771,5758.640449438202
23772,5758.640449438202
23773,5758.640449438202
23774,5758.640449438202
23775,5758.640449438202
23776,5758.640449438202
23777,5758.640449438202
23778,5758.640449438202
23779,5758.640449438202
23780,5758.640449438202
23781,5758.640449438202
23782,5758.640449438202
23783,5758.640449438202
23784,5758.640449438202
23785,5758.640449438202
23786,5758.640449438202
23787,5758.640449438202
23788,5758.640449438202
23789,5758.640449438202
23790,5730.2808988764045
23791,5730.2808988764045
23792,5730.2808988764045
23793,5730.2808988764045
23794,5730.2808988764045
23795,5730.2808988764045
23796,5730.2808988764045
23797,5730.2808988764045
23798,5730.2808988764045
23799,5730.2808988764045
23800,5730.2808988764045
23801,5730.2808988764045
23802,5730.2808988764045
23803,5730.2808988764045
23804,5730.2808988764045
23805,5730.2808988764045
23806,5730.2808988764045
23807,5730.2808988764045
23808,5730.2808988764045
23809,5730.2808988764045
23810,5730.2808988764045
23811,5730.2808988764045
23812,5730.2808988764045
23813,5753.2808988764045
23814,5753.2808988764045
23815,5753.2808988764045
23816,5753.2808988764045
23817,5753.2808988764045
23818,5753.2808988764045
23819,5753.2808988764045
23820,5753.2808988764045
23821,5753.2808988764045
23822,5753.2808988764045
23823,5753.2808988764045
23824,5753.2808988764045
23825,5753.2808988764045
23826,5753.2808988764045
23827,5753.2808988764045
23828,5753.2808988764045
23829,5753.2808988764045
23830,5753.2808988764045
23831,5753.2808988764045
23832,5753.2808988764045
23833,5753.2808988764045
23834,5753.2808988764045
23835,5753.2808988764045
23836,5753.2808988764045
23837,5753.2808988764045
23838,5753.2808988764045
23839,5753.2808988764045
23840,5753.2808988764045
23841,5753.2808988764045
23842,5753.2808988764045
23843,5753.2808988764045
23844,5753.2808988764045
23845,5753.2808988764045
23846,5753.2808988764045
23847,5753.2808988764045
23848,5753.2808988764045
23849,5753.2808988764045
23850,5753.2808988764045
23851,5753.2808988764045
23852,5753.2808988764045
23853,5753.2808988764045
23854,5753.2808988764045
23855,5753.2808988764045
23856,5753.2808988764045
23857,5753.2808988764045
23858,5753.2808988764045
23859,5753.2808988764045
23860,5753.2808988764045
23861,5753.2808988764045
23862,5753.2808988764045
23863,5753.2808988764045
23864,5753.2808988764045
23865,5753.2808988764045
23866,5753.2808988764045
23867,5753.2808988764045
23868,5753.2808988764045
23869,5753.2808988764045
23870,5753.2808988764045
23871,5753.2808988764045
23872,5753.2808988764045
23873,5753.2808988764045
23874,5753.2808988764045
23875,5753.2808988764045
23876,5753.2808988764045
23877,5753.2808988764045
23878,5753.2808988764045
23879,5753.2808988764045
23880,5753.2808988764045
23881,5753.2808988764045
23882,5753.2808988764045
23883,5753.2808988764045
23884,5753.2808988764045
23885,5753.2808988764045
23886,5753.2808988764045
23887,5753.2808988764045
23888,5753.2808988764045
23889,5753.2808988764045
23890,5753.2808988764045
23891,5753.2808988764045
23892,5753.2808988764045
23893,5753.2808988764045
23894,5753.2808988764045
23895,5753.2808988764045
23896,5753.2808988764045
23897,5753.2808988764045
23898,5753.2808988764045
23899,5753.2808988764045
23900,5753.2808988764045
23901,5753.2808988764045
23902,5753.2808988764045
23903,5753.2808988764045
23904,5753.2808988764045
23905,5753.2808988764045
23906,5753.2808988764045
23907,5753.2808988764045
23908,5753.2808988764045
23909,5753.2808988764045
23910,5753.2808988764045
23911,5753.2808988764045
23912,5753.2808988764045
23913,5753.2808988764045
23914,5753.2808988764045
23915,5753.2808988764045
23916,5753.2808988764045
23917,5753.2808988764045
23918,5753.2808988764045
23919,5753.2808988764045
23920,5753.2808988764045
23921,5753.2808988764045
23922,5753.2808988764045
23923,5753.2808988764045
23924,5753.2808988764045
23925,5753.2808988764045
23926,5753.2808988764045
23927,5753.2808988764045
23928,5753.2808988764045
23929,5753.2808988764045
23930,5753.2808988764045
23931,5753.2808988764045
23932,5753.2808988764045
23933,5753.2808988764045
23934,5753.2808988764045
23935,5753.2808988764045
23936,5753.2808988764045
23937,5753.2808988764045
23938,5753.2808988764045
23939,5753.2808988764045
23940,5766.640449438202
23941,5766.640449438202
23942,5766.640449438202
23943,5766.640449438202
23944,5766.640449438202
23945,5766.640449438202
23946,5766.640449438202
23947,5766.640449438202
23948,5766.640449438202
23949,5766.640449438202
23950,5766.640449438202
23951,5766.640449438202
23952,5766.640449438202
23953,5766.640449438202
23954,5766.640449438202
23955,5766.640449438202
23956,5766.640449438202
23957,5766.640449438202
23958,5766.640449438202
23959,5766.640449438202
23960,5766.640449438202
23961,5766.640449438202
23962,5766.640449438202
23963,5766.640449438202
23964,5766.640449438202
23965,5766.640449438202
23966,5766.640449438202
23967,5766.640449438202
23968,5766.640449438202
23969,5766.640449438202
23970,5766.640449438202
23971,5766.640449438202
23972,5766.640449438202
23973,5766.640449438202
23974,5711.640449438202
23975,5711.640449438202
23976,5711.640449438202
23977,5711.640449438202
23978,5711.640449438202
23979,5711.640449438202
23980,5711.640449438202
23981,5711.640449438202
23982,5711.640449438202
23983,5711.640449438202
23984,5711.640449438202
23985,5711.640449438202
23986,5711.640449438202
23987,5711.640449438202
23988,5711.640449438202
23989,5711.640449438202
23990,5711.640449438202
23991,5711.640449438202
23992,5711.640449438202
23993,5711.640449438202
23994,5711.640449438202
23995,5711.640449438202
23996,5711.640449438202
23997,5711.640449438202
23998,5711.640449438202
23999,5711.640449438202
24000,5711.640449438202
24001,5711.640449438202
24002,5711.640449438202
24003,5711.640449438202
24004,5711.640449438202
24005,5711.640449438202
24006,5711.640449438202
24007,5703.640449438202
24008,5703.640449438202
24009,5703.640449438202
24010,5703.640449438202
24011,5703.640449438202
24012,5703.640449438202
24013,5696.2808988764045
24014,5696.2808988764045
24015,5696.2808988764045
24016,5696.2808988764045
24017,5696.2808988764045
24018,5696.2808988764045
24019,5696.2808988764045
24020,5696.2808988764045
24021,5696.2808988764045
24022,5696.2808988764045
24023,5696.2808988764045
24024,5696.2808988764045
24025,5696.2808988764045
24026,5696.2808988764045
24027,5696.2808988764045
24028,5696.2808988764045
24029,5696.2808988764045
24030,5696.2808988764045
24031,5696.2808988764045
24032,5696.2808988764045
24033,5696.2808988764045
24034,5696.2808988764045
24035,5696.2808988764045
24036,5696.2808988764045
24037,5696.2808988764045
24038,5696.2808988764045
24039,5696.2808988764045
24040,5696.2808988764045
24041,5696.2808988764045
24042,5696.2808988764045
24043,5696.2808988764045
24044,5696.2808988764045
24045,5696.2808988764045
24046,5696.2808988764045
24047,5696.2808988764045
24048,5696.2808988764045
24049,5696.2808988764045
24050,5696.2808988764045
24051,5696.2808988764045
24052,5696.2808988764045
24053,5696.2808988764045
24054,5696.2808988764045
24055,5696.2808988764045
24056,5696.2808988764045
24057,5696.2808988764045
24058,5696.2808988764045
24059,5696.2808988764045
24060,5696.2808988764045
24061,5696.2808988764045
24062,5696.2808988764045
24063,5696.2808988764045
24064,5696.2808988764045
24065,5696.2808988764045
24066,5696.2808988764045
24067,5696.2808988764045
24068,5696.2808988764045
24069,5696.2808988764045
24070,5696.2808988764045
24071,5696.2808988764045
24072,5696.2808988764045
24073,5696.2808988764045
24074,5696.2808988764045
24075,5696.2808988764045
24076,5696.2808988764045
24077,5696.2808988764045
24078,5696.2808988764045
24079,5696.2808988764045
24080,5696.2808988764045
24081,5696.2808988764045
24082,5696.2808988764045
24083,5696.2808988764045
24084,5696.2808988764045
24085,5696.2808988764045
24086,5696.2808988764045
24087,5696.2808988764045
24088,5696.2808988764045
24089,5696.2808988764045
24090,5696.2808988764045
24091,5696.2808988764045
24092,5696.2808988764045
24093,5696.2808988764045
24094,5696.2808988764045
24095,5696.2808988764045
24096,5696.2808988764045
24097,5696.2808988764045
24098,5696.2808988764045
24099,5696.2808988764045
24100,5696.2808988764045
24101,5696.2808988764045
24102,5696.2808988764045
24103,5696.2808988764045
24104,5696.2808988764045
24105,5696.2808988764045
24106,5696.2808988764045
24107,5791.640449438202
24108,5791.640449438202
24109,5791.640449438202
24110,5791.640449438202
24111,5791.640449438202
24112,5791.640449438202
24113,5791.640449438202
24114,5791.640449438202
24115,5791.640449438202
24116,5791.640449438202
24117,5791.640449438202
24118,5791.640449438202
24119,5791.640449438202
24120,5791.640449438202
24121,5797.640449438202
24122,5797.640449438202
24123,5797.640449438202
24124,5797.640449438202
24125,5797.640449438202
24126,5797.640449438202
24127,5797.640449438202
24128,5797.640449438202
24129,5797.640449438202
24130,5769.640449438202
24131,5769.640449438202
24132,5769.640449438202
24133,5769.640449438202
24134,5769.640449438202
24135,5769.640449438202
24136,5769.640449438202
24137,5769.640449438202
24138,5769.640449438202
24139,5769.640449438202
24140,5769.640449438202
24141,5769.640449438202
24142,5769.640449438202
24143,5769.640449438202
24144,5769.640449438202
24145,5769.640449438202
24146,5769.640449438202
24147,5769.640449438202
24148,5769.640449438202
24149,5769.640449438202
24150,5769.640449438202
24151,5769.640449438202
24152,5769.640449438202
24153,5769.640449438202
24154,5769.640449438202
24155,5769.640449438202
24156,5769.640449438202
24157,5769.640449438202
24158,5769.640449438202
24159,5769.640449438202
24160,5769.640449438202
24161,5769.640449438202
24162,5769.640449438202
24163,5769.640449438202
24164,5769.640449438202
24165,5769.640449438202
24166,5769.640449438202
24167,5769.640449438202
24168,5769.640449438202
24169,5769.640449438202
24170,5769.640449438202
24171,5769.640449438202
24172,5769.640449438202
24173,5769.640449438202
24174,5769.640449438202
24175,5769.640449438202
24176,5769.640449438202
24177,5769.640449438202
24178,5769.640449438202
24179,5769.640449438202
24180,5769.640449438202
24181,5769.640449438202
24182,5769.640449438202
24183,5769.640449438202
24184,5769.640449438202
24185,5769.640449438202
24186,5774.0
24187,5774.0
24188,5774.0
24189,5774.0
24190,5774.0
24191,5774.0
24192,5774.0
24193,5774.0
24194,5774.0
24195,5774.0
24196,5774.0
24197,5774.0
24198,5774.0
24199,5774.0
24200,5774.0
24201,5774.0
24202,5774.0
24203,5774.0
24204,5774.0
24205,5774.0
24206,5774.0
24207,5774.0
24208,5774.0
24209,5774.0
24210,5774.0
24211,5774.0
24212,5774.0
24213,5774.0
24214,5774.0
24215,5774.0
24216,5774.0
24217,5774.0
24218,5774.0
24219,5774.0
24220,5774.0
24221,5774.0
24222,5774.0
24223,5774.0
24224,5774.0
24225,5774.0
24226,5774.0
24227,5774.0
24228,5774.0
24229,5774.0
24230,5774.0
24231,5774.0
24232,5774.0
24233,5774.0
24234,5774.0
24235,5774.0
24236,5774.0
24237,5774.0
24238,5774.0
24239,5774.0
24240,5774.0
24241,5774.0
24242,5774.0
24243,5774.0
24244,5774.0
24245,5774.0
24246,5774.0
24247,5774.0
24248,5774.0
24249,5774.0
24250,5774.0
24251,5774.0
24252,5774.0
24253,5774.0
24254,5774.0
24255,5774.0
24256,5774.0
24257,5774.0
24258,5774.0
24259,5774.0
24260,5774.0
24261,5774.0
24262,5774.0
24263,5774.0
24264,5774.0
24265,5774.0
24266,5774.0
24267,5774.0
24268,5774.0
24269,5774.0
24270,5766.0
24271,5766.0
24272,5766.0
24273,5766.0
24274,5766.0
24275,5766.0
24276,5766.0
24277,5766.0
24278,5766.0
24279,5766.0
24280,5766.0
24281,5766.0
24282,5766.0
24283,5766.0
24284,5766.0
24285,5766.0
24286,5766.0
24287,5766.0
24288,5766.0
24289,5766.0
24290,5766.0
24291,5766.0
24292,5766.0
24293,5766.0
24294,5766.0
24295,5766.0
24296,5766.0
24297,5766.0
24298,5766.0
24299,5766.0
24300,5766.0
24301,5766.0
24302,5766.0
24303,5766.0
24304,5766.0
24305,5766.0
24306,5766.0
24307,5766.0
24308,5766.0
24309,5766.0
24310,5766.0
24311,5766.0
24312,5766.0
24313,5766.0
24314,5766.0
24315,5766.0
24316,5766.0
24317,5766.0
24318,5766.0
24319,5766.0
24320,5766.0
24321,5766.0
24322,5766.0
24323,5766.0
24324,5766.0
24325,5766.0
24326,5766.0
24327,5766.0
24328,5766.0
24329,5766.0
24330,5766.0
24331,5766.0
24332,5766.0
24333,5766.0
24334,5766.0
24335,5766.0
24336,5766.0
24337,5766.0
24338,5766.0
24339,5766.0
24340,5766.0
24341,5766.0
24342,5766.0
24343,5766.0
24344,5766.0
24345,5766.0
24346,5766.0
24347,5766.0
24348,5766.0
24349,5766.0
24350,5766.0
24351,5766.0
24352,5766.0
24353,5766.0
24354,5766.0
24355,5766.0
24356,5766.0
24357,5766.0
24358,5766.0
24359,5766.0
24360,5766.0
24361,5766.0
24362,5766.0
24363,5766.0
24364,5766.0
24365,5766.0
24366,5766.0
24367,5766.0
24368,5766.0
24369,5766.0
24370,5766.0
24371,5766.0
24372,5766.0
24373,5766.0
24374,5766.0
24375,5766.0
24376,5766.0
24377,5766.0
24378,5766.0
24379,5766.0
24380,5766.0
24381,5766.0
24382,5766.0
24383,5746.0
24384,5746.0
24385,5746.0
24386,5746.0
24387,5746.0
24388,5746.0
24389,5746.0
24390,5746.0
24391,5746.0
24392,5746.0
24393,5746.0
24394,5746.0
24395,5746.0
24396,5746.0
24397,5746.640449438202
24398,5746.640449438202
24399,5746.640449438202
24400,5746.640449438202
24401,5746.640449438202
24402,5746.640449438202
24403,5746.640449438202
24404,5746.640449438202
24405,5746.640449438202
24406,5746.640449438202
24407,5746.640449438202
24408,5746.640449438202
24409,5746.640449438202
24410,5746.640449438202
24411,5746.640449438202
24412,5746.640449438202
24413,5746.640449438202
24414,5746.640449438202
24415,5746.640449438202
24416,5746.640449438202
24417,5746.640449438202
24418,5746.640449438202
24419,5746.640449438202
24420,5746.640449438202
24421,5746.640449438202
24422,5658.2808988764045
24423,5658.2808988764045
24424,5658.2808988764045
24425,5658.2808988764045
24426,5658.2808988764045
24427,5658.2808988764045
24428,5658.2808988764045
24429,5658.2808988764045
24430,5658.2808988764045
24431,5658.2808988764045
24432,5658.2808988764045
24433,5658.2808988764045
24434,5637.921348314607
24435,5637.921348314607
24436,5637.921348314607
24437,5637.921348314607
24438,5637.921348314607
24439,5637.921348314607
24440,5637.921348314607
24441,5637.921348314607
24442,5637.921348314607
24443,5637.921348314607
24444,5637.921348314607
24445,5637.921348314607
24446,5637.921348314607
24447,5641.921348314607
24448,5641.921348314607
24449,5641.921348314607
24450,5797.640449438202
24451,5797.640449438202
24452,5797.640449438202
24453,5797.640449438202
24454,5797.640449438202
24455,5797.640449438202
24456,5797.640449438202
24457,5797.640449438202
24458,5797.640449438202
24459,5797.640449438202
24460,5797.640449438202
24461,5797.640449438202
24462,5797.640449438202
24463,5797.640449438202
24464,5797.640449438202
24465,5797.640449438202
24466,5797.640449438202
24467,5797.640449438202
24468,5797.640449438202
24469,5797.640449438202
24470,5797.640449438202
24471,5797.640449438202
24472,5797.640449438202
24473,5785.640449438202
24474,5785.640449438202
24475,5785.640449438202
24476,5785.640449438202
24477,5785.640449438202
24478,5785.640449438202
24479,5785.640449438202
24480,5785.640449438202
24481,5785.640449438202
24482,5785.640449438202
24483,5785.640449438202
24484,5785.640449438202
24485,5785.640449438202
24486,5785.640449438202
24487,5785.640449438202
24488,5785.640449438202
24489,5785.640449438202
24490,5785.640449438202
24491,5785.640449438202
24492,5785.640449438202
24493,5785.640449438202
24494,5785.640449438202
24495,5785.640449438202
24496,5785.640449438202
24497,5785.640449438202
24498,5785.640449438202
24499,5785.640449438202
24500,5785.640449438202
24501,5785.640449438202
24502,5785.640449438202
24503,5785.640449438202
24504,5785.640449438202
24505,5785.640449438202
24506,5785.640449438202
24507,5785.640449438202
24508,5785.640449438202
24509,5785.640449438202
24510,5785.640449438202
24511,5785.640449438202
24512,5785.640449438202
24513,5785.640449438202
24514,5785.640449438202
24515,5785.640449438202
24516,5785.640449438202
24517,5785.640449438202
24518,5785.640449438202
24519,5785.640449438202
24520,5785.640449438202
24521,5785.640449438202
24522,5785.640449438202
24523,5785.640449438202
24524,5785.640449438202
24525,5785.640449438202
24526,5785.640449438202
24527,5785.640449438202
24528,5785.640449438202
24529,5785.640449438202
24530,5785.640449438202
24531,5785.640449438202
24532,5785.640449438202
24533,5729.2808988764045
24534,5729.2808988764045
24535,5729.2808988764045
24536,5729.2808988764045
24537,5729.2808988764045
24538,5756.2808988764045
24539,5756.2808988764045
24540,5756.2808988764045
24541,5756.2808988764045
24542,5756.2808988764045
24543,5756.2808988764045
24544,5756.2808988764045
24545,5756.2808988764045
24546,5756.2808988764045
24547,5756.2808988764045
24548,5756.2808988764045
24549,5724.2808988764045
24550,5724.2808988764045
24551,5724.2808988764045
24552,5724.2808988764045
24553,5724.2808988764045
24554,5724.2808988764045
24555,5724.2808988764045
24556,5724.2808988764045
24557,5724.2808988764045
24558,5724.2808988764045
24559,5724.2808988764045
24560,5724.2808988764045
24561,5724.2808988764045
24562,5724.2808988764045
24563,5724.2808988764045
24564,5724.2808988764045
24565,5724.2808988764045
24566,5724.2808988764045
24567,5794.2808988764045
24568,5794.2808988764045
24569,5794.2808988764045
24570,5794.2808988764045
24571,5794.2808988764045
24572,5794.2808988764045
24573,5794.2808988764045
24574,5794.2808988764045
24575,5794.2808988764045
24576,5794.2808988764045
24577,5794.2808988764045
24578,5794.2808988764045
24579,5794.2808988764045
24580,5794.2808988764045
24581,5794.2808988764045
24582,5794.2808988764045
24583,5794.2808988764045
24584,5794.2808988764045
24585,5794.2808988764045
24586,5794.2808988764045
24587,5794.2808988764045
24588,5794.2808988764045
24589,5794.2808988764045
24590,5794.2808988764045
24591,5794.2808988764045
24592,5794.2808988764045
24593,5794.2808988764045
24594,5794.2808988764045
24595,5794.2808988764045
24596,5794.2808988764045
24597,5794.2808988764045
24598,5794.2808988764045
24599,5779.640449438202
24600,5779.640449438202
24601,5779.640449438202
24602,5779.640449438202
24603,5779.640449438202
24604,5779.640449438202
24605,5779.640449438202
24606,5779.640449438202
24607,5779.640449438202
24608,5779.640449438202
24609,5779.640449438202
24610,5779.640449438202
24611,5779.640449438202
24612,5779.640449438202
24613,5779.640449438202
24614,5779.640449438202
24615,5779.640449438202
24616,5779.640449438202
24617,5779.640449438202
24618,5779.640449438202
24619,5784.640449438202
24620,5784.640449438202
24621,5784.640449438202
24622,5784.640449438202
24623,5784.640449438202
24624,5784.640449438202
24625,5784.640449438202
24626,5784.640449438202
24627,5784.640449438202
24628,5784.640449438202
24629,5784.640449438202
24630,5784.640449438202
24631,5784.640449438202
24632,5784.640449438202
24633,5784.640449438202
24634,5784.640449438202
24635,5784.640449438202
24636,5784.640449438202
24637,5784.640449438202
24638,5784.640449438202
24639,5784.640449438202
24640,5784.640449438202
24641,5784.640449438202
24642,5784.640449438202
24643,5784.640449438202
24644,5784.640449438202
24645,5784.640449438202
24646,5784.640449438202
24647,5784.640449438202
24648,5784.640449438202
24649,5784.640449438202
24650,5784.640449438202
24651,5784.640449438202
24652,5784.640449438202
24653,5784.640449438202
24654,5784.640449438202
24655,5784.640449438202
24656,5784.640449438202
24657,5784.640449438202
24658,5784.640449438202
24659,5784.640449438202
24660,5784.640449438202
24661,5784.640449438202
24662,5784.640449438202
24663,5784.640449438202
24664,5784.640449438202
24665,5784.640449438202
24666,5784.640449438202
24667,5784.640449438202
24668,5784.640449438202
24669,5784.640449438202
24670,5784.640449438202
24671,5784.640449438202
24672,5784.640449438202
24673,5784.640449438202
24674,5784.640449438202
24675,5784.640449438202
24676,5784.640449438202
24677,5784.640449438202
24678,5784.640449438202
24679,5784.640449438202
24680,5784.640449438202
24681,5784.640449438202
24682,5784.640449438202
24683,5784.640449438202
24684,5784.640449438202
24685,5784.640449438202
24686,5784.640449438202
24687,5784.640449438202
24688,5784.640449438202
24689,5784.640449438202
24690,5784.640449438202
24691,5784.640449438202
24692,5784.640449438202
24693,5784.640449438202
24694,5784.640449438202
24695,5784.640449438202
24696,5784.640449438202
24697,5784.640449438202
24698,5784.640449438202
24699,5784.640449438202
24700,5784.640449438202
24701,5784.640449438202
24702,5784.640449438202
24703,5784.640449438202
24704,5784.640449438202
24705,5784.640449438202
24706,5784.640449438202
24707,5784.640449438202
24708,5784.640449438202
24709,5784.640449438202
24710,5784.640449438202
24711,5784.640449438202
24712,5784.640449438202
24713,5784.640449438202
24714,5784.640449438202
24715,5784.640449438202
24716,5784.640449438202
24717,5784.640449438202
24718,5784.640449438202
24719,5784.640449438202
24720,5784.640449438202
24721,5784.640449438202
24722,5784.640449438202
24723,5784.640449438202
24724,5784.640449438202
24725,5784.640449438202
24726,5784.640449438202
24727,5784.640449438202
24728,5784.640449438202
24729,5784.640449438202
24730,5784.640449438202
24731,5784.640449438202
24732,5784.640449438202
24733,5784.640449438202
24734,5784.640449438202
24735,5784.640449438202
24736,5784.640449438202
24737,5784.640449438202
24738,5784.640449438202
24739,5784.640449438202
24740,5784.640449438202
24741,5784.640449438202
24742,5784.640449438202
24743,5784.640449438202
24744,5784.640449438202
24745,5784.640449438202
24746,5784.640449438202
24747,5784.640449438202
24748,5784.640449438202
24749,5784.640449438202
24750,5784.640449438202
24751,5784.640449438202
24752,5784.640449438202
24753,5784.640449438202
24754,5784.640449438202
24755,5784.640449438202
24756,5784.640449438202
24757,5784.640449438202
24758,5784.640449438202
24759,5784.640449438202
24760,5784.640449438202
24761,5784.640449438202
24762,5784.640449438202
24763,5784.640449438202
24764,5784.640449438202
24765,5784.640449438202
24766,5784.640449438202
24767,5784.640449438202
24768,5784.640449438202
24769,5784.640449438202
24770,5784.640449438202
24771,5784.640449438202
24772,5784.640449438202
24773,5784.640449438202
24774,5784.640449438202
24775,5784.640449438202
24776,5784.640449438202
24777,5784.640449438202
24778,5784.640449438202
24779,5784.640449438202
24780,5768.640449438202
24781,5768.640449438202
24782,5768.640449438202
24783,5768.640449438202
24784,5768.640449438202
24785,5768.640449438202
24786,5768.640449438202
24787,5768.640449438202
24788,5768.640449438202
24789,5768.640449438202
24790,5768.640449438202
24791,5768.640449438202
24792,5768.640449438202
24793,5768.640449438202
24794,5768.640449438202
24795,5768.640449438202
24796,5768.640449438202
24797,5768.640449438202
24798,5768.640449438202
24799,5768.640449438202
24800,5768.640449438202
24801,5768.640449438202
24802,5768.640449438202
24803,5768.640449438202
24804,5768.640449438202
24805,5768.640449438202
24806,5768.640449438202
24807,5768.640449438202
24808,5768.640449438202
24809,5768.640449438202
24810,5768.640449438202
24811,5768.640449438202
24812,5768.640449438202
24813,5768.640449438202
24814,5768.640449438202
24815,5768.640449438202
24816,5768.640449438202
24817,5768.640449438202
24818,5768.640449438202
24819,5768.640449438202
24820,5768.640449438202
24821,5768.640449438202
24822,5768.640449438202
24823,5768.640449438202
24824,5768.640449438202
24825,5768.640449438202
24826,5768.640449438202
24827,5768.640449438202
24828,5768.640449438202
24829,5768.640449438202
24830,5768.640449438202
24831,5768.640449438202
24832,5768.640449438202
24833,5768.640449438202
24834,5768.640449438202
24835,5768.640449438202
24836,5768.640449438202
24837,5768.640449438202
24838,5768.640449438202
24839,5768.640449438202
24840,5768.640449438202
24841,5768.640449438202
24842,5768.640449438202
24843,5768.640449438202
24844,5768.640449438202
24845,5768.640449438202
24846,5768.640449438202
24847,5768.640449438202
24848,5768.640449438202
24849,5768.640449438202
24850,5768.640449438202
24851,5768.640449438202
24852,5768.640449438202
24853,5768.640449438202
24854,5768.640449438202
24855,5768.640449438202
24856,5768.640449438202
24857,5768.640449438202
24858,5768.640449438202
24859,5768.640449438202
24860,5718.640449438202
24861,5718.640449438202
24862,5718.640449438202
24863,5718.640449438202
24864,5718.640449438202
24865,5718.640449438202
24866,5718.640449438202
24867,5718.640449438202
24868,5718.640449438202
24869,5748.2808988764045
24870,5748.2808988764045
24871,5748.2808988764045
24872,5748.2808988764045
24873,5748.2808988764045
24874,5748.2808988764045
24875,5748.2808988764045
24876,5748.2808988764045
24877,5748.2808988764045
24878,5748.2808988764045
24879,5748.2808988764045
24880,5748.2808988764045
24881,5748.2808988764045
24882,5694.2808988764045
24883,5759.2808988764045
24884,5759.2808988764045
24885,5759.2808988764045
24886,5759.2808988764045
24887,5759.2808988764045
24888,5759.2808988764045
24889,5759.2808988764045
24890,5759.2808988764045
24891,5759.2808988764045
24892,5759.2808988764045
24893,5759.2808988764045
24894,5759.2808988764045
24895,5759.2808988764045
24896,5759.2808988764045
24897,5759.2808988764045
24898,5759.2808988764045
24899,5759.2808988764045
24900,5759.2808988764045
24901,5759.2808988764045
24902,5759.2808988764045
24903,5759.2808988764045
24904,5759.2808988764045
24905,5759.2808988764045
24906,5759.2808988764045
24907,5759.2808988764045
24908,5759.2808988764045
24909,5759.2808988764045
24910,5759.2808988764045
24911,5759.2808988764045
24912,5759.2808988764045
24913,5759.2808988764045
24914,5759.2808988764045
24915,5759.2808988764045
24916,5759.2808988764045
24917,5759.2808988764045
24918,5759.2808988764045
24919,5759.2808988764045
24920,5759.2808988764045
24921,5759.2808988764045
24922,5759.2808988764045
24923,5759.2808988764045
24924,5759.2808988764045
24925,5759.2808988764045
24926,5759.2808988764045
24927,5759.2808988764045
24928,5759.2808988764045
24929,5759.2808988764045
24930,5759.2808988764045
24931,5759.2808988764045
24932,5759.2808988764045
24933,5759.2808988764045
24934,5759.2808988764045
24935,5759.2808988764045
24936,5759.2808988764045
24937,5759.2808988764045
24938,5759.2808988764045
24939,5759.2808988764045
24940,5759.2808988764045
24941,5759.2808988764045
24942,5759.2808988764045
24943,5759.2808988764045
24944,5759.2808988764045
24945,5759.2808988764045
24946,5759.2808988764045
24947,5759.2808988764045
24948,5802.640449438202
24949,5802.640449438202
24950,5802.640449438202
24951,5802.640449438202
24952,5802.640449438202
24953,5802.640449438202
24954,5802.640449438202
24955,5802.640449438202
24956,5802.640449438202
24957,5802.640449438202
24958,5802.640449438202
24959,5802.640449438202
24960,5802.640449438202
24961,5802.640449438202
24962,5802.640449438202
24963,5802.640449438202
24964,5802.640449438202
24965,5802.640449438202
24966,5802.640449438202
24967,5802.640449438202
24968,5802.640449438202
24969,5802.640449438202
24970,5802.640449438202
24971,5802.640449438202
24972,5802.640449438202
24973,5802.640449438202
24974,5802.640449438202
24975,5802.640449438202
24976,5802.640449438202
24977,5802.640449438202
24978,5802.640449438202
24979,5802.640449438202
24980,5802.640449438202
24981,5802.640449438202
24982,5802.640449438202
24983,5802.640449438202
24984,5802.640449438202
24985,5802.640449438202
24986,5802.640449438202
24987,5802.640449438202
24988,5810.640449438202
24989,5810.640449438202
24990,5810.640449438202
24991,5810.640449438202
24992,5810.640449438202
24993,5810.640449438202
24994,5810.640449438202
24995,5810.640449438202
24996,5810.640449438202
24997,5810.640449438202
24998,5810.640449438202
24999,5810.640449438202
25000,5810.640449438202
25001,5810.640449438202
25002,5810.640449438202
25003,5810.640449438202
25004,5810.640449438202
25005,5810.640449438202
25006,5810.640449438202
25007,5810.640449438202
25008,5810.640449438202
25009,5810.640449438202
25010,5810.640449438202
25011,5810.640449438202
25012,5810.640449438202
25013,5810.640449438202
25014,5810.640449438202
25015,5810.640449438202
25016,5810.640449438202
25017,5810.640449438202
25018,5810.640449438202
25019,5810.640449438202
25020,5810.640449438202
25021,5810.640449438202
25022,5810.640449438202
25023,5810.640449438202
25024,5810.640449438202
25025,5806.640449438202
25026,5806.640449438202
25027,5806.640449438202
25028,5798.640449438202
25029,5798.640449438202
25030,5798.640449438202
25031,5798.640449438202
25032,5798.640449438202
25033,5798.640449438202
25034,5798.640449438202
25035,5819.640449438202
25036,5819.640449438202
25037,5819.640449438202
25038,5762.2808988764045
25039,5762.2808988764045
25040,5762.2808988764045
25041,5762.2808988764045
25042,5762.2808988764045
25043,5762.2808988764045
25044,5828.640449438202
25045,5828.640449438202
25046,5828.640449438202
